,blueWins,blueFirstBlood,blueFirstTower,blueFirstInhibitor,blueFirstDragon,matchMin,TotalGold_Gap,AvgLever_Gap,TotalMinionKills_Gap,TotalJungleMinionKills_Gap,TotalDamageToChampion_Gap,Kill_Gap,Assist_Gap,WardPlaced_Gap,WardKills_Gap,TowerKills_Gap,MidTowerKills_Gap,TopTowerKills_Gap,BotTowerKills_Gap,Inhibitor_Gap,Dragon_Gap,RiftHeralds_Gap,humanPrediction
1326,True,1,0,0,0,27,4928,0.5999999999999996,62,-15,3495,9,11,11,1,0,0,0,0,0,0,0,1
1327,True,1,0,0,0,24,5652,0.39999999999999947,30,-8,4644,13,17,1,0,0,0,0,0,0,-1,0,1
1328,False,1,0,0,0,34,928,0.40000000000000036,46,13,-3960,0,0,-4,0,0,0,0,0,0,-1,0,0
1329,False,1,0,0,1,24,-8,-0.1999999999999993,6,-1,2102,0,-1,1,-1,0,0,0,0,0,1,0,0
1330,False,1,0,0,1,32,-979,0.0,-1,4,-3443,-3,-4,-4,1,0,0,0,0,0,1,0,0
1331,False,0,0,0,1,21,-2210,-0.7999999999999998,-21,0,686,-3,-1,-2,1,0,0,0,0,0,1,-1,0
1332,True,0,0,0,0,17,6180,0.7999999999999998,-21,12,5051,13,17,0,0,0,0,0,0,0,-1,1,1
1333,False,0,0,0,0,38,-1654,-0.1999999999999993,-41,15,-3310,-1,-1,1,-1,0,0,0,0,0,-1,0,0
1334,False,0,0,0,0,31,-2222,0.0,35,-4,-2987,-5,-4,1,-1,0,0,0,0,0,0,0,0
1335,True,1,0,0,0,29,-180,0.1999999999999993,-14,-6,-3627,0,-3,-1,0,0,0,0,0,0,0,0,0
1336,False,1,0,0,0,36,-33,0.0,-2,-17,3786,-1,1,3,0,0,0,0,0,0,-1,-1,0
1337,False,0,0,0,1,26,634,0.0,-20,23,1362,2,3,8,0,0,0,0,0,0,1,0,1
1338,True,1,0,0,1,23,2412,0.1999999999999993,8,5,3026,5,5,20,-3,0,0,0,0,0,1,0,1
1339,False,1,0,0,0,29,-327,0.39999999999999947,-15,1,-2318,0,0,17,1,0,0,0,0,0,-1,-1,0
1340,True,1,0,0,1,42,505,0.0,-9,-4,-452,1,2,20,-2,0,0,0,0,0,1,0,1
1341,False,1,0,0,0,29,-839,-0.1999999999999993,13,-6,802,-2,-8,12,-2,0,0,0,0,0,0,0,0
1342,True,1,0,0,0,17,4260,1.0,12,8,6306,10,12,17,5,0,0,0,0,0,0,1,1
1343,True,0,0,0,0,32,898,0.20000000000000018,19,3,4953,1,1,-1,0,0,0,0,0,0,0,1,1
1344,False,1,0,0,1,33,441,0.1999999999999993,15,2,-730,1,0,-14,-1,0,0,0,0,0,1,0,1
1345,False,0,0,0,1,23,16,0.0,8,6,3411,0,-1,-4,1,0,0,0,0,0,1,1,0
1346,True,1,0,0,0,30,4371,0.40000000000000036,50,12,8392,7,4,0,0,0,0,0,0,0,0,0,1
1347,False,1,0,0,0,33,-1037,0.1999999999999993,-19,-3,-4774,-2,-6,1,-2,0,0,0,0,0,0,0,0
1348,True,0,0,0,0,26,-1386,-0.1999999999999993,13,-4,-3202,-4,-3,2,-2,0,0,0,0,0,-1,1,0
1349,True,1,0,0,1,23,1933,0.40000000000000036,25,10,93,3,5,-1,0,0,0,0,0,0,1,0,1
1350,False,0,0,0,0,26,-1902,-0.1999999999999993,-1,0,-8879,-4,-5,0,-5,0,0,0,0,0,-1,0,0
1351,False,0,0,0,0,23,-545,-0.40000000000000036,0,-3,-1554,0,2,-14,1,0,0,0,0,0,-1,0,0
1352,True,1,0,0,0,38,976,0.0,-21,8,139,2,-1,25,1,0,0,0,0,0,-1,1,1
1353,False,0,0,0,0,27,-1699,-0.1999999999999993,-11,-3,737,-3,-6,30,-3,0,0,0,0,0,0,0,0
1354,True,1,0,0,0,30,1342,0.0,-6,7,6087,1,6,3,3,0,0,0,0,0,-1,0,1
1355,True,0,0,0,1,30,3102,0.6000000000000005,20,-6,2718,9,8,0,0,0,0,0,0,0,1,0,1
1356,True,1,0,0,0,19,3016,0.0,50,16,2578,4,2,-40,1,0,0,0,0,0,0,0,1
1357,True,1,0,0,0,23,2617,0.39999999999999947,29,-16,756,5,11,1,1,0,0,0,0,0,0,0,1
1358,True,1,0,0,0,37,462,0.39999999999999947,5,8,-1102,-2,-4,0,2,0,0,0,0,0,0,-1,0
1359,False,0,0,0,0,17,-2036,0.0,-38,-13,-1375,-3,-2,6,0,0,0,0,0,0,0,-1,0
1360,False,1,0,0,0,29,-1606,-0.5999999999999996,-4,-8,-966,-3,-2,-43,9,0,0,0,0,0,-1,0,0
1361,True,0,0,0,0,34,2081,0.39999999999999947,39,-4,3031,1,0,-3,1,0,0,0,0,0,-1,1,1
1362,False,0,0,0,0,18,-790,-0.20000000000000018,-19,-4,638,-1,-1,5,2,0,0,0,0,0,-1,0,0
1363,False,1,0,0,0,22,1610,0.20000000000000018,44,3,-1152,0,-2,-2,-1,0,0,0,0,0,-1,0,0
1364,False,1,0,0,1,34,-499,-0.39999999999999947,-10,4,838,2,5,3,1,-1,0,-1,0,0,1,1,1
1365,False,0,0,0,0,17,-2653,-0.39999999999999947,-19,-5,-2659,-5,-9,-2,-3,0,0,0,0,0,-1,0,0
1366,True,0,0,0,0,22,-1574,0.20000000000000018,-3,-24,-1114,-2,0,148,2,0,0,0,0,0,0,0,0
1367,False,1,0,0,0,23,137,-0.20000000000000018,-11,8,-2447,0,-1,0,3,0,0,0,0,0,0,1,0
1368,False,0,0,0,1,21,-3085,-0.5999999999999996,-28,-8,-4029,-4,-3,0,-2,0,0,0,0,0,1,-1,0
1369,False,0,0,0,0,31,-1366,0.0,7,-11,730,-2,0,-1,-1,0,0,0,0,0,-1,-1,0
1370,False,1,0,0,0,29,-85,0.1999999999999993,-5,4,1040,-1,-1,-2,-1,0,0,0,0,0,0,0,0
1371,True,1,0,0,0,22,1745,0.0,29,-5,2033,1,5,113,2,0,0,0,0,0,-1,1,1
1372,False,0,0,0,0,21,-118,-0.1999999999999993,8,-8,-1692,-1,-1,1,-3,0,0,0,0,0,-1,0,0
1373,False,1,0,0,1,23,1714,0.0,17,12,4275,1,0,4,1,0,0,0,0,0,1,1,1
1374,True,1,0,0,1,30,-170,-0.5999999999999996,14,-20,426,-1,2,1,-1,0,0,0,0,0,1,-1,0
1375,False,0,0,0,0,29,-2474,-0.5999999999999996,-34,8,-3326,-4,-5,7,-3,0,0,0,0,0,0,0,0
1376,False,1,0,0,0,27,-207,-0.5999999999999996,-47,0,-704,0,3,2,-1,0,0,0,0,0,0,0,0
1377,True,1,0,0,0,23,-192,0.39999999999999947,16,-8,-2186,-1,0,-12,0,0,0,0,0,0,0,0,0
1378,True,0,0,0,1,30,-1922,-0.6000000000000005,-23,-20,-4097,-3,4,1,0,0,0,0,0,0,1,-1,0
1379,False,1,0,0,1,39,3772,0.5999999999999996,32,-4,2555,6,9,2,5,0,0,0,0,0,1,1,1
1380,True,1,0,0,0,29,795,-0.20000000000000018,-40,-4,1084,4,7,29,3,0,0,0,0,0,0,0,1
1381,True,0,0,0,1,21,-1488,0.0,-33,8,-562,-1,-4,-11,-1,0,0,0,0,0,1,-1,0
1382,False,1,0,0,0,42,-398,0.0,10,-9,-4640,0,-2,-8,0,0,0,0,0,0,0,0,0
1383,True,1,0,0,0,32,394,-0.20000000000000018,-10,0,-2871,6,13,111,-2,0,0,0,0,0,-1,0,1
1384,True,1,0,0,0,32,1712,-0.1999999999999993,-6,-6,1666,4,4,5,-1,0,0,0,0,0,0,0,1
1385,True,1,0,0,0,22,1248,0.20000000000000018,9,24,381,1,1,-6,1,0,0,0,0,0,0,1,1
1386,True,1,0,0,0,17,2162,0.0,-13,8,5125,4,7,-1,2,0,0,0,0,0,0,1,1
1387,False,1,0,0,0,32,1271,0.5999999999999996,-10,4,2414,2,4,-2,0,0,0,0,0,0,-1,1,1
1388,False,0,0,0,0,18,-1129,-0.20000000000000018,-8,8,-1042,-1,-2,-6,3,0,0,0,0,0,-1,0,0
1389,True,1,0,0,1,17,4352,0.40000000000000036,32,13,9005,10,24,3,0,0,0,0,0,0,1,0,1
1390,False,0,0,0,0,25,-4562,-0.39999999999999947,-42,-4,-4397,-9,-9,-1,0,0,0,0,0,0,0,-1,0
1391,False,1,0,0,0,26,81,0.20000000000000018,-3,11,-3252,0,2,-22,0,0,0,0,0,0,0,0,0
1392,True,0,0,0,1,18,1837,0.20000000000000018,23,3,2303,5,7,-7,0,0,0,0,0,0,1,1,1
1393,False,1,0,0,1,40,-1008,0.0,26,16,355,-3,-5,-1,6,0,0,0,0,0,1,0,0
1394,False,0,0,0,1,33,-1058,0.39999999999999947,17,-2,-1120,-3,-3,3,2,0,0,0,0,0,1,0,0
1395,True,1,0,0,0,36,1059,-0.20000000000000018,12,-8,4944,1,3,-1,-1,0,0,0,0,0,0,0,1
1396,False,0,0,0,0,21,-4431,-0.1999999999999993,-4,6,-6145,-10,-19,-12,0,0,0,0,0,0,-1,0,0
1397,False,0,0,0,0,25,-1332,-0.6000000000000005,6,-4,-1812,0,-2,-7,0,0,0,0,-1,0,-1,0,0
1398,False,0,0,0,0,22,-889,-0.20000000000000018,12,0,-411,-2,9,-3,0,0,0,0,0,0,-1,-1,0
1399,False,0,0,0,1,21,849,-0.1999999999999993,9,18,-156,0,2,-4,2,0,0,0,0,0,1,1,0
1400,False,1,0,0,0,31,-607,0.0,-15,3,1041,-2,-2,1,0,0,0,0,0,0,0,0,0
1401,True,0,0,0,0,28,2490,0.39999999999999947,59,0,239,1,2,-2,3,0,0,0,0,0,0,1,1
1402,False,1,0,0,1,23,-1006,-0.1999999999999993,-9,-6,-5153,-1,-8,1,-1,0,0,0,0,0,1,0,0
1403,False,0,0,0,0,20,-138,-0.20000000000000018,-4,8,3030,-1,-7,10,-3,0,0,0,0,0,0,0,0
1404,True,1,0,0,0,18,994,0.0,15,5,3262,0,-1,-5,1,0,0,0,0,0,0,0,0
1405,False,0,0,0,0,22,-623,0.0,-10,-8,619,-2,3,-2,1,0,0,0,0,0,-1,0,0
1406,True,0,0,0,0,34,1156,0.1999999999999993,-9,16,-1790,3,0,-5,3,0,0,0,0,0,0,0,1
1407,True,1,0,0,0,31,1677,0.0,-23,12,3452,3,9,4,-1,0,0,0,0,0,0,0,1
1408,False,0,0,0,1,26,-1174,-0.20000000000000018,30,0,-3158,-4,-5,5,2,0,0,0,0,0,1,0,0
1409,False,1,0,0,0,32,1092,-0.1999999999999993,1,2,2332,3,4,5,2,0,0,0,0,0,-1,0,1
1410,True,0,0,0,0,23,99,0.1999999999999993,8,-4,1437,0,0,5,-3,0,0,0,0,0,-1,0,0
1411,True,1,0,0,0,41,1329,0.20000000000000018,15,-24,-1727,4,4,1,-3,0,0,0,0,0,0,0,1
1412,False,1,0,0,0,25,1535,0.1999999999999993,4,12,1687,0,2,4,2,0,0,0,0,0,-1,1,0
1413,False,0,0,0,0,20,-2638,-0.39999999999999947,-26,-9,-1002,-5,-4,-3,1,0,0,0,0,0,-1,0,0
1414,True,1,0,0,0,24,1648,0.39999999999999947,24,2,1252,3,5,4,0,0,0,0,0,0,0,1,1
1415,True,0,0,0,1,32,-4432,-0.5999999999999996,-17,-1,-2951,-6,-7,-3,-1,0,0,0,0,0,1,-1,0
1416,False,1,0,0,0,17,-2869,-0.40000000000000036,-28,7,-4524,-6,-6,-1,1,0,0,0,0,0,0,0,0
1417,False,0,0,0,1,23,-2726,0.0,-15,18,-1919,-5,-10,-2,1,0,0,0,0,0,1,0,0
1418,True,1,0,0,1,31,-1252,0.0,34,12,-3999,-5,-8,-1,1,0,0,0,0,0,1,0,0
1419,False,0,0,0,1,34,853,-0.1999999999999993,12,4,3085,0,1,7,2,0,0,0,0,0,1,-1,0
1420,False,0,0,0,1,34,902,0.39999999999999947,31,18,-2678,0,-2,-8,1,0,0,0,0,0,1,1,0
1421,False,0,0,0,0,25,-2732,-0.20000000000000018,6,12,-1856,-7,-11,5,-1,0,0,0,0,0,-1,0,0
1422,True,0,0,0,0,17,-147,0.1999999999999993,9,-4,-757,-1,-9,6,-1,0,0,0,0,0,-1,1,0
1423,True,1,0,0,1,22,2499,0.20000000000000018,51,4,2066,5,5,-2,-2,0,0,0,0,0,1,-1,1
1424,False,0,0,0,0,36,-1512,0.0,-13,6,392,-3,-2,2,0,0,0,0,0,0,0,0,0
1425,False,0,0,0,0,24,591,0.20000000000000018,13,-17,1718,2,1,-3,1,0,0,0,0,0,0,1,1
1426,False,0,0,0,0,23,-2247,-0.1999999999999993,-3,-16,-1532,-3,-5,-3,-3,0,0,0,0,0,0,1,0
1427,True,0,0,0,0,30,3006,0.40000000000000036,26,12,3120,3,4,-1,0,0,0,0,0,0,0,0,1
1428,True,1,0,0,0,31,2078,0.0,23,1,9056,4,-1,3,-5,0,0,0,0,0,0,0,1
1429,True,0,0,0,0,26,-1650,-0.1999999999999993,-2,-16,-2896,-6,-1,2,1,0,0,0,0,0,-1,0,0
1430,True,1,0,0,0,18,3128,0.5999999999999996,29,-3,1651,5,5,-3,1,0,0,0,0,0,-1,1,1
1431,False,0,0,0,0,17,-2947,-0.5999999999999996,-4,-5,-6545,-7,-7,1,-1,0,0,0,0,0,-1,0,0
1432,False,0,0,0,0,17,-1718,0.0,-35,-10,-1221,-3,-2,2,-3,0,0,0,0,0,-1,1,0
1433,False,1,0,0,1,30,-1921,-0.39999999999999947,-21,0,2085,-3,-6,3,0,0,0,0,0,0,1,0,0
1434,False,0,0,0,0,21,-2344,-0.20000000000000018,-27,-22,-945,-2,1,0,3,0,0,0,0,0,0,-1,0
1435,False,0,0,0,0,24,-4641,-0.5999999999999996,-39,1,-5480,-7,-4,1,-1,0,0,0,0,0,0,-1,0
1436,False,0,0,0,1,36,-2050,-0.40000000000000036,7,-1,-3926,-5,-1,1,-4,0,0,0,0,0,1,-1,0
1437,False,0,0,0,0,17,-3150,-0.20000000000000018,-49,-12,-2404,-2,-2,-1,-3,0,0,0,0,0,0,-1,0
1438,False,0,0,0,0,20,-3982,0.0,14,8,-8000,-11,-11,1,2,0,0,0,0,0,-1,0,0
1439,True,1,0,0,0,20,817,0.20000000000000018,-15,8,-2021,3,4,-7,1,0,0,0,0,0,-1,1,1
1440,True,1,0,0,0,33,163,0.0,-36,0,-681,5,1,-53,1,0,0,0,0,0,0,-1,1
1441,True,0,0,0,0,24,-1587,0.20000000000000018,-11,-3,-4365,-2,-3,4,3,0,0,0,0,0,0,0,0
1442,False,1,0,0,1,34,-894,-0.39999999999999947,-4,-8,839,0,-1,1,-2,0,0,0,0,0,1,0,0
1443,True,1,0,0,0,26,-541,0.20000000000000018,12,28,-208,-6,-2,6,0,0,0,0,0,0,0,1,0
1444,False,1,0,0,0,25,-3453,-0.5999999999999996,-33,-1,-2479,-6,-6,-3,-1,0,0,0,0,0,-1,0,0
1445,True,0,0,0,1,28,1244,0.20000000000000018,-9,8,2155,5,-2,21,10,0,0,0,0,0,1,0,1
1446,True,0,0,0,0,24,2200,0.0,-6,-4,3364,4,5,5,0,0,0,0,0,0,-1,0,1
1447,True,1,0,0,0,30,2620,0.40000000000000036,27,-12,2038,5,10,1,2,0,0,0,0,0,-1,0,1
1448,False,0,0,0,0,26,-315,0.0,8,-8,-1576,-1,0,1,-1,0,0,0,0,0,-1,0,0
1449,False,0,0,0,0,22,-270,-0.20000000000000018,-34,-1,331,0,2,-4,0,0,0,0,0,0,0,0,0
1450,False,0,0,0,1,34,672,0.1999999999999993,8,6,2049,0,-1,-2,1,0,0,0,0,0,1,0,0
1451,True,0,0,0,0,37,810,0.0,-5,19,398,2,-2,2,1,0,0,0,0,0,0,1,1
1452,False,0,0,0,0,22,-2153,-0.40000000000000036,-13,-1,-1376,-5,-3,0,0,0,0,0,0,0,-1,0,0
1453,True,1,0,0,1,24,394,-0.1999999999999993,-28,8,2451,0,2,10,-5,0,0,0,0,0,1,1,0
1454,True,1,0,0,0,22,3080,0.5999999999999996,-15,-4,8859,7,9,23,-12,0,0,0,0,0,-1,1,1
1455,False,0,0,0,0,20,-117,0.0,-15,0,-2020,3,-1,-3,3,0,0,0,0,0,0,0,1
1456,False,1,0,0,0,23,-648,-0.20000000000000018,-46,0,-3266,-1,4,1,0,0,0,0,0,0,-1,0,0
1457,False,0,0,0,1,25,-3712,0.0,-35,12,-5127,-5,-8,-4,1,0,0,0,0,0,1,0,0
1458,True,1,0,0,0,24,248,0.0,-6,-4,-1588,-1,1,-16,6,0,0,0,0,0,0,1,0
1459,True,1,0,0,0,26,745,0.0,-23,-4,2294,2,6,4,-2,0,0,0,0,0,-1,1,1
1460,False,0,0,0,0,18,-1597,0.0,-18,-18,-3640,-2,-7,0,-1,0,0,0,0,0,-1,0,0
1461,True,1,0,0,0,25,-156,0.0,14,-16,-1583,0,1,-4,1,0,0,0,0,0,0,0,0
1462,False,1,0,0,0,27,558,-0.20000000000000018,21,4,874,-1,4,-2,1,0,0,0,0,0,0,0,0
1463,True,1,0,0,0,30,3568,0.7999999999999998,25,-4,2699,5,8,-6,1,0,0,0,0,0,0,1,1
1464,False,1,0,0,1,24,389,0.0,-3,20,-116,-1,0,4,-1,0,0,0,0,0,1,0,0
1465,True,1,0,0,0,23,579,0.0,-9,-4,2022,4,7,6,-4,0,0,0,0,0,0,-1,1
1466,True,1,0,0,0,25,1107,0.0,17,-13,1831,0,2,4,1,0,0,0,0,0,0,0,0
1467,False,1,0,0,0,38,285,-0.20000000000000018,-50,-4,-1374,3,4,-18,-3,0,0,0,0,0,-1,0,1
1468,True,0,0,0,0,31,810,0.0,8,-8,1948,2,1,-4,0,0,0,0,0,0,-1,0,1
1469,True,1,0,0,0,26,3204,0.20000000000000018,1,2,2336,6,11,0,-2,0,0,0,0,0,0,0,1
1470,False,1,0,0,1,37,1120,0.0,4,8,2162,2,8,2,0,0,0,0,0,0,1,1,1
1471,False,0,0,0,0,32,-4256,-0.20000000000000018,5,4,-4339,-10,-18,0,-2,0,0,0,0,0,-1,1,0
1472,True,0,0,0,0,28,942,0.0,22,-4,4739,0,2,8,-1,0,0,0,0,0,-1,1,0
1473,False,0,0,0,0,31,-665,-0.20000000000000018,-19,-8,2109,-1,1,-71,-2,0,0,0,0,0,-1,0,0
1474,False,0,0,0,0,29,-2331,-0.39999999999999947,-54,12,-2463,-4,-4,33,3,0,0,0,0,0,-1,0,0
1475,False,0,0,0,0,34,28,0.0,11,-7,460,2,1,0,1,0,0,0,0,0,0,0,1
1476,False,1,0,0,0,23,1006,0.0,-13,-7,2055,3,2,-21,-2,0,0,0,0,0,0,0,1
1477,False,0,0,0,0,20,-2580,-0.6000000000000005,-44,-1,-4032,-2,0,1,-3,0,0,0,0,0,-1,0,0
1478,True,1,0,0,1,32,872,0.0,9,-12,-1709,2,2,1,-3,0,0,0,0,0,1,-1,1
1479,True,0,0,0,0,30,865,0.0,56,13,603,0,1,20,-4,0,0,0,0,0,-1,0,0
1480,True,0,0,0,1,22,1635,0.5999999999999996,-18,24,735,3,2,0,2,0,0,0,0,0,1,0,1
1481,True,1,0,0,0,23,3019,0.20000000000000018,-15,0,-1570,7,8,-1,0,0,0,0,0,0,0,1,1
1482,False,1,0,0,0,26,465,-0.20000000000000018,30,-8,-2762,-1,-1,-2,2,0,0,0,0,0,0,1,0
1483,False,0,0,0,0,38,-1571,0.20000000000000018,-3,25,41,-5,-5,-12,6,0,0,0,0,0,-1,0,0
1484,True,0,0,0,0,17,82,0.0,-27,24,-989,0,-3,-98,-2,0,0,0,0,0,0,0,0
1485,False,0,0,0,0,31,-703,-0.20000000000000018,-41,-9,-1286,0,-4,7,2,0,0,0,0,0,-1,0,0
1486,True,1,0,0,0,17,2317,0.0,15,1,3610,5,4,25,-15,0,0,0,0,0,0,0,1
1487,False,1,0,0,0,31,-834,-0.20000000000000018,-5,-8,2418,-2,0,-9,-4,0,0,0,0,0,0,1,0
1488,False,1,0,0,0,32,1501,0.1999999999999993,-2,9,4894,3,4,3,-1,0,0,0,0,0,0,1,1
1489,False,1,0,0,1,32,-421,0.39999999999999947,-45,16,-2671,-1,0,10,-4,0,0,0,0,0,1,0,0
1490,False,1,0,0,0,25,333,0.0,22,8,1487,-1,-2,-1,0,0,0,0,0,0,-1,0,0
1491,True,0,0,0,0,25,-937,0.0,-24,-8,1722,1,8,1,0,0,0,0,0,0,-1,0,1
1492,True,1,0,0,1,31,556,-0.39999999999999947,-24,-16,-1653,5,6,1,1,0,0,0,0,0,1,-1,1
1493,True,1,0,0,0,22,-2602,-0.40000000000000036,-24,-12,-4015,-5,-8,1,-2,0,0,0,0,0,-1,0,0
1494,False,0,0,0,0,34,400,0.0,-6,4,-3891,0,2,-18,-2,0,0,0,0,0,0,1,0
1495,True,1,0,0,0,22,147,-0.40000000000000036,-9,5,-1779,0,3,109,3,0,0,0,0,0,0,-1,0
1496,False,0,0,0,0,22,-3835,-0.5999999999999996,-25,-1,-4499,-5,-5,-1,-4,0,0,0,0,0,-1,0,0
1497,False,0,0,0,1,26,-1192,0.0,28,-4,-1604,-2,-3,-14,3,0,0,0,0,0,1,-1,0
1498,False,0,0,0,0,28,528,0.39999999999999947,23,6,1380,-1,0,0,1,0,0,0,0,0,0,1,0
1499,True,0,0,0,0,23,192,0.0,4,25,2907,-4,2,12,2,0,0,0,0,0,0,0,0
1500,True,0,0,0,0,28,1451,0.20000000000000018,12,7,2677,1,-2,-1,1,0,0,0,0,0,-1,1,1
1501,True,1,0,0,1,30,310,0.0,-1,10,4100,2,3,11,0,0,0,0,0,0,1,0,1
1502,True,1,1,0,1,18,6453,0.40000000000000036,21,3,6457,5,8,8,-4,1,0,0,1,0,1,1,1
1503,True,0,0,0,1,26,-413,-0.1999999999999993,18,-12,453,0,1,-6,0,0,0,0,0,0,1,-1,0
1504,False,0,0,0,0,28,-921,0.0,14,-17,-338,-2,-1,0,-4,0,0,0,0,0,-1,0,0
1505,False,0,0,0,0,17,-2327,-0.5999999999999996,-36,-1,-3544,-4,-5,2,-4,0,0,0,0,0,-1,0,0
1506,True,1,0,0,0,30,359,0.39999999999999947,19,8,1208,-1,1,5,2,0,0,0,0,0,-1,0,0
1507,False,0,0,0,0,30,-1266,-0.20000000000000018,-50,-14,-1981,0,-7,-4,0,0,0,0,0,0,-1,1,0
1508,True,1,0,0,1,24,628,-0.39999999999999947,49,4,-1347,-2,-8,-6,-2,0,0,0,0,0,1,0,0
1509,True,1,0,0,0,32,504,0.20000000000000018,26,3,-2191,-1,-3,-12,2,0,0,0,0,0,0,1,0
1510,False,0,0,0,0,17,-4070,-0.5999999999999996,-40,-4,-4886,-8,-9,6,-3,0,0,0,0,0,-1,0,0
1511,True,1,0,0,1,20,5021,0.7999999999999998,48,1,4968,8,7,3,1,0,0,0,0,0,1,-1,1
1512,False,0,0,0,0,24,-1034,-0.1999999999999993,-24,-20,-1709,1,3,-2,3,0,0,0,0,0,-1,-1,1
1513,True,1,0,0,0,25,736,-0.1999999999999993,-18,-15,-58,2,3,3,-3,0,0,0,0,0,-1,1,1
1514,False,0,0,0,0,22,-1760,0.0,15,3,-3325,-5,-7,3,-4,0,0,0,0,0,-1,-1,0
1515,True,0,0,0,0,28,-381,-0.20000000000000018,26,-4,2420,-2,-1,2,1,0,0,0,0,0,0,0,0
1516,True,1,0,0,0,22,2227,0.39999999999999947,23,15,3037,0,2,-1,0,0,0,0,0,0,-1,1,0
1517,False,1,0,0,0,22,-258,0.20000000000000018,-1,0,-2652,0,5,19,-3,0,0,0,0,0,-1,0,0
1518,True,1,0,0,0,23,3316,0.5999999999999996,25,-1,7697,7,7,-1,0,0,0,0,0,0,-1,0,1
1519,True,1,0,0,0,18,3439,0.0,17,15,4795,7,10,16,6,0,0,0,0,0,0,0,1
1520,False,0,0,0,0,22,-1524,-0.39999999999999947,-9,8,-2740,-3,-4,2,-1,0,0,0,0,0,0,1,0
