,blueWins,blueFirstBlood,blueFirstTower,blueFirstInhibitor,blueFirstDragon,matchMin,TotalGold_Gap,AvgLever_Gap,TotalMinionKills_Gap,TotalJungleMinionKills_Gap,TotalDamageToChampion_Gap,Kill_Gap,Assist_Gap,WardPlaced_Gap,WardKills_Gap,TowerKills_Gap,MidTowerKills_Gap,TopTowerKills_Gap,BotTowerKills_Gap,Inhibitor_Gap,Dragon_Gap,RiftHeralds_Gap,humanPrediction
0,False,0,1,0,1,31,-566,-0.40000000000000036,-10,-3,-6307,-3,-1,3,-2,1,0,0,1,0,0,1,0
1,True,1,0,0,1,24,3909,1.0,37,5,3819,10,14,-5,6,0,0,0,-2,0,1,-1,1
2,True,0,0,0,1,32,-2090,0.0,-10,-12,3202,4,3,11,-1,0,-1,0,-1,0,2,-1,1
3,False,0,0,0,1,24,-3668,-0.20000000000000107,6,-28,-6534,-3,-5,-3,1,0,0,0,-1,0,0,-1,0
4,True,1,0,0,1,41,2427,0.3999999999999986,-5,8,1256,1,2,-15,2,0,0,0,-1,0,2,1,1
5,False,0,0,0,1,27,-1432,0.0,-64,19,-4249,-1,-6,-16,0,0,-1,0,0,0,1,-1,0
6,True,0,0,0,1,26,1881,0.40000000000000036,-5,18,7392,7,3,3,5,0,-1,0,0,0,1,-1,1
7,False,1,0,0,1,31,396,0.0,-46,3,-640,2,5,28,4,0,0,0,0,0,2,-1,1
8,True,1,0,0,0,33,-1856,-0.20000000000000107,-16,15,2248,-6,-2,-2,1,0,0,0,0,0,-1,1,0
9,True,0,0,0,1,31,-3440,-0.5999999999999996,-28,-17,-7143,-4,-8,6,-3,0,0,0,0,0,0,-1,0
10,False,1,0,0,0,20,-3820,-0.40000000000000036,-32,-6,-3669,-8,-17,-24,8,0,0,0,0,0,-1,1,0
11,False,1,0,0,1,21,-3525,-0.7999999999999989,-67,-3,-5203,-5,-1,-5,-2,0,0,0,0,0,0,1,0
12,True,0,1,0,0,23,3259,0.40000000000000036,29,0,-1590,1,10,22,-1,1,0,1,0,0,-1,1,1
13,False,1,0,0,0,23,348,-0.20000000000000107,-15,11,-7099,4,-4,-6,-2,1,0,1,-1,0,-1,1,1
14,False,0,0,0,1,36,256,0.1999999999999993,-4,-6,5182,1,5,2,2,0,0,0,-1,0,1,-1,1
15,True,0,0,0,0,25,-2092,-0.40000000000000036,15,-8,2149,-5,-5,-35,1,0,-2,-1,1,0,-1,-1,0
16,False,1,1,0,1,20,6174,0.20000000000000107,1,18,5592,7,9,-1,2,2,0,1,1,0,0,1,1
17,False,0,0,0,0,34,-2025,-0.1999999999999993,-25,7,-2490,-2,0,-7,2,0,0,0,0,0,-1,1,0
18,True,1,0,0,1,31,2555,0.1999999999999993,24,-8,422,3,2,1,0,0,0,0,0,0,0,1,1
19,False,1,0,0,1,22,-3217,0.0,-24,-2,-3371,-4,-3,13,-1,0,0,0,-1,0,1,1,0
20,True,0,1,0,1,22,2762,0.40000000000000036,18,24,5969,2,-7,-1,4,2,0,2,0,0,2,1,1
21,True,0,1,0,0,34,2474,0.0,18,-32,-1855,3,8,31,-7,1,0,0,1,0,-1,-1,1
22,False,0,0,0,1,20,-10750,-0.7999999999999989,-43,1,-5693,-13,-15,-4,-1,-1,-1,-1,-1,0,0,-1,0
23,True,1,0,0,1,24,8028,1.0,61,0,7230,13,15,61,-7,0,0,0,-1,0,1,1,1
24,True,1,1,0,1,29,5740,0.0,37,-2,6927,2,1,10,0,3,1,1,1,0,1,1,1
25,False,0,0,0,0,17,-6853,-1.1999999999999993,-55,13,-4072,-13,-14,-3,-3,0,0,0,-1,0,-2,-1,0
26,False,0,0,0,0,19,-5417,-0.20000000000000107,-37,18,1419,-7,-14,17,-3,-1,0,-1,0,0,0,-1,0
27,False,0,0,0,0,24,-2190,-0.20000000000000107,-92,-25,-2460,3,-3,11,-6,-1,0,-1,0,0,-1,1,1
28,True,0,0,0,1,28,266,0.0,-17,-10,2062,1,0,6,5,0,0,0,0,0,1,1,1
29,False,0,0,0,0,18,-12938,-1.4000000000000004,-71,-11,-16661,-21,-26,-6,-3,-1,-1,-1,-1,0,-1,-1,0
30,True,1,0,0,0,21,3931,0.40000000000000036,2,8,5905,5,8,2,-2,0,0,0,0,0,-1,1,1
31,False,1,1,0,1,28,-990,-0.3999999999999986,-71,-5,3622,3,11,30,3,0,0,-1,0,0,1,1,1
32,False,0,1,0,0,30,1426,-0.1999999999999993,-12,7,3861,1,7,3,0,1,1,0,0,0,-1,1,1
33,False,0,0,0,0,18,-5677,-0.8000000000000007,-29,-25,-7453,-9,-5,1,0,0,-1,0,0,0,-2,-1,0
34,True,0,0,0,0,24,1199,0.0,20,17,5447,3,4,13,2,0,0,0,-1,0,-1,1,1
35,False,0,0,0,1,32,-2055,-0.40000000000000036,-79,18,1961,-2,1,0,-8,0,0,0,0,0,1,1,0
36,False,0,0,0,1,28,-2790,0.1999999999999993,-21,19,-4922,-3,-9,0,-3,0,0,0,0,0,0,-1,0
37,False,0,0,0,1,23,-3787,-0.40000000000000036,-18,-31,-1851,-5,0,3,2,-1,0,-2,1,0,1,-1,0
38,True,1,0,0,0,28,1581,0.0,70,-34,405,-3,-11,10,1,1,0,1,-1,0,-1,-1,0
39,False,1,0,0,1,27,-1920,-0.20000000000000107,34,-17,-9161,0,-3,-5,3,-1,0,-1,0,0,1,-1,0
40,True,1,1,0,1,23,4468,0.6000000000000014,-14,-4,4868,10,9,-5,5,1,0,0,1,0,1,1,1
41,True,1,0,0,1,38,-2694,0.1999999999999993,-36,15,-2029,0,-1,-8,6,0,0,0,0,0,1,-1,0
42,False,0,0,0,1,30,-2421,0.0,-20,12,-4677,-2,-6,14,-1,0,0,0,-1,0,1,-1,0
43,True,1,0,0,0,25,503,0.1999999999999993,30,-26,1955,8,4,5,-5,-1,0,-1,0,0,-1,-1,1
44,False,1,0,0,0,24,-4687,-0.40000000000000036,13,-8,-10036,-7,-16,-26,0,0,0,0,-1,0,0,-1,0
45,False,1,0,0,1,31,-4147,-0.20000000000000107,-25,-4,-6442,-3,-11,-13,6,0,-1,0,-1,0,1,1,0
46,False,0,0,0,0,25,-10622,-1.1999999999999993,-56,-12,-8070,-12,-15,-10,6,0,-1,0,-1,0,0,0,0
47,True,0,0,0,0,26,1513,0.5999999999999996,11,10,-4268,4,1,44,-3,0,0,0,0,0,0,-1,1
48,False,0,0,0,0,31,-411,0.40000000000000036,-9,16,4438,-3,-7,-1,-4,0,0,0,-1,0,-1,-1,0
49,True,0,1,0,0,17,6166,1.1999999999999993,64,0,685,8,4,49,-12,2,1,0,1,0,-1,1,1
50,False,1,1,0,1,27,482,0.0,-11,-4,340,4,1,-4,-2,1,0,1,-1,0,1,1,1
51,False,0,0,0,0,29,-1921,0.20000000000000107,1,-7,-2652,-6,-5,-10,-6,0,0,0,0,0,-1,1,0
52,False,0,1,0,1,27,-35,0.0,-13,9,-4087,-3,-5,-2,-2,1,0,1,0,0,0,0,0
53,True,0,0,0,1,23,3111,0.5999999999999996,-10,28,197,5,2,-5,-1,0,0,0,0,0,0,1,1
54,True,1,1,0,1,23,1956,0.5999999999999996,-15,-16,1106,5,2,-1,1,0,0,-1,1,0,1,1,1
55,True,1,0,0,1,21,770,0.0,-22,-18,-1767,2,1,6,-8,-1,0,-1,0,0,1,1,1
56,False,1,0,0,0,21,-4893,-0.8000000000000007,-66,-9,-4621,-5,-11,0,2,-1,-2,-1,0,0,0,-1,0
57,True,0,1,0,0,33,2646,0.5999999999999996,-7,12,1092,3,6,19,1,1,0,1,0,0,-1,1,1
58,True,1,1,0,1,27,4816,0.40000000000000036,3,-18,2881,10,16,-14,10,1,0,0,1,0,2,1,1
59,True,1,0,0,0,33,1393,-0.20000000000000107,20,-4,274,-4,-6,-16,1,-1,0,-1,0,0,0,1,0
60,False,0,0,0,0,30,-993,0.1999999999999993,-19,0,-3214,-4,-8,2,-2,0,0,0,0,0,-2,1,0
61,False,0,0,0,0,17,-4784,-0.6000000000000014,13,1,-13989,-14,-25,6,0,0,0,0,0,0,-1,-1,0
62,False,1,0,0,0,23,-318,0.0,33,32,-1650,-6,-7,-1,0,0,0,0,0,0,-1,1,0
63,True,1,1,0,1,22,7219,1.0,52,31,3282,6,6,10,0,1,0,0,1,0,1,1,1
64,True,1,0,0,0,29,5108,0.8000000000000007,44,12,6987,8,11,-64,0,0,0,0,0,0,-2,-1,1
65,True,0,0,0,0,23,-175,0.40000000000000036,66,-22,1357,2,-2,3,-3,0,0,0,-1,0,0,-1,1
66,False,1,0,0,0,26,554,-0.20000000000000107,-7,-21,-1901,1,2,7,2,0,0,0,0,0,-1,1,1
67,False,1,0,0,0,29,-389,0.1999999999999993,-63,1,4020,0,4,18,-13,0,0,0,0,0,-1,1,0
68,False,1,0,0,0,24,-2422,-0.3999999999999986,-39,4,-4669,-6,-14,11,-3,0,0,0,0,0,-1,1,0
69,True,0,0,0,0,29,-983,-0.1999999999999993,42,-16,-1329,-2,-2,4,-4,0,0,0,0,0,-2,-1,0
70,True,0,0,0,1,29,1604,0.0,45,-8,-433,1,3,2,10,0,0,0,0,0,1,-1,1
71,True,0,0,0,0,22,-3419,-0.8000000000000007,-59,-6,-4417,-4,-2,-16,-3,0,-1,0,0,0,-1,1,0
72,True,0,1,0,1,29,1989,0.0,2,12,512,2,6,4,-1,1,1,0,0,0,1,1,1
73,False,0,0,0,0,21,-4923,-0.7999999999999989,-5,-22,-2129,-9,-11,-5,-2,0,0,0,0,0,-2,-1,0
74,False,1,1,0,0,22,2193,0.0,-53,24,-10,2,3,28,-2,1,1,0,-1,0,-2,1,1
75,False,0,0,0,0,29,-4476,-0.1999999999999993,-22,-24,2581,-5,-5,-25,0,0,0,0,-1,0,-1,-1,0
76,False,1,0,0,1,24,-3532,-0.1999999999999993,-42,-5,2040,-2,6,-13,2,0,-1,0,-1,0,0,1,0
77,False,0,0,0,0,21,-5599,-0.40000000000000036,-98,12,-8415,-4,-6,91,2,-1,0,-1,-1,0,-2,-1,0
78,False,0,0,0,0,17,-16201,-1.3999999999999995,-122,0,-13122,-24,-31,23,-2,-2,-2,-2,-2,0,-1,-1,0
79,True,0,0,0,1,31,-1508,-0.3999999999999986,8,-13,162,0,-4,-5,-1,0,0,-1,1,0,1,-1,0
80,True,1,1,0,0,29,1311,0.0,7,-8,692,2,1,11,-2,1,0,1,-1,0,-1,1,1
81,True,0,0,0,0,33,1536,-0.20000000000000107,26,-8,9648,1,4,1,6,0,0,0,0,0,-2,-1,1
82,False,1,0,0,0,18,7,0.1999999999999993,37,2,-4426,-5,-13,23,1,0,0,0,0,0,-2,-1,0
83,True,1,1,0,0,21,7374,0.5999999999999996,3,16,10609,11,15,6,9,1,0,0,1,0,-1,1,1
84,False,0,0,0,0,18,-6958,-0.7999999999999989,-48,-12,-3466,-7,-7,-3,-4,-1,0,-1,-1,0,-2,-1,0
85,False,0,0,0,0,23,-2232,-0.1999999999999993,18,-9,1896,-4,-9,-7,5,0,-2,0,0,0,-2,-1,0
86,True,1,0,0,0,32,317,-0.40000000000000036,43,-9,2803,-2,-2,5,2,0,0,0,0,0,-1,-1,0
87,False,1,1,0,0,33,2776,-0.20000000000000107,16,7,-5402,2,9,-2,7,1,0,1,0,0,-2,1,1
88,True,0,0,0,0,42,1262,0.40000000000000036,35,-7,291,-1,-3,9,-2,0,0,-1,1,0,0,-1,0
89,False,1,0,0,1,43,-1471,-0.1999999999999993,-51,-4,3510,1,3,-9,-3,0,0,0,0,0,1,-1,1
90,False,0,0,0,0,22,-5220,0.0,-25,-13,-10804,-8,-4,5,-2,0,-1,0,0,0,0,-1,0
91,False,0,0,0,0,27,-1948,0.0,-27,12,5464,0,7,-10,2,0,-1,0,0,0,-2,-1,0
92,True,1,0,0,1,18,12775,1.5999999999999996,116,16,9311,12,14,8,3,3,0,1,1,0,2,1,1
93,True,0,0,0,0,32,3818,0.5999999999999996,16,7,6802,5,9,2,-4,0,0,0,0,0,-2,-1,1
94,False,1,1,0,0,17,-1888,0.20000000000000107,-57,5,-10275,-4,-3,-18,1,1,1,0,-1,0,-1,1,0
95,True,0,0,0,0,24,-203,-0.1999999999999993,-43,0,2032,-1,-2,-4,-2,0,0,0,0,0,-1,1,0
96,False,0,0,0,1,29,-282,0.1999999999999993,-1,8,-3123,0,3,37,-2,-1,0,-1,0,0,0,-1,0
97,False,0,1,0,0,25,-154,0.0,-41,0,4205,2,4,43,-4,1,1,0,0,0,-2,1,1
98,True,1,1,0,0,21,4294,0.40000000000000036,1,18,6545,7,4,29,-2,1,1,0,0,0,-1,1,1
99,True,0,1,0,1,26,4993,0.5999999999999996,22,-28,6767,7,9,-20,0,1,0,0,1,0,1,1,1
100,False,1,1,0,0,29,134,-0.5999999999999996,-18,12,-1364,-4,-7,6,2,1,1,0,0,0,0,1,0
101,False,1,1,0,1,39,3485,0.40000000000000036,38,-2,-868,3,5,13,-3,1,0,1,-1,0,2,1,1
102,True,0,1,0,1,36,287,-0.5999999999999996,0,0,361,-2,1,10,-2,1,0,0,1,0,2,1,0
103,False,1,0,0,0,27,-960,-0.20000000000000107,-23,6,3847,-1,-4,9,-2,0,0,0,0,0,0,1,0
104,True,0,1,0,0,18,4454,0.20000000000000107,16,0,-519,4,9,1,0,1,0,1,0,0,0,1,1
105,True,1,1,0,1,31,238,0.0,16,-1,8017,0,3,9,0,0,0,-1,1,0,2,-1,0
106,False,0,0,0,0,17,-10403,-1.4000000000000004,-70,-50,-4188,-12,-13,-35,-1,0,0,0,-1,0,-1,-1,0
107,False,1,0,0,0,29,-2211,-0.3999999999999986,-14,4,-14955,-3,-9,-2,-1,0,0,0,0,0,-2,-1,0
108,False,1,0,0,0,24,-4369,-0.40000000000000036,-5,-4,-10841,-5,-12,-7,2,0,0,0,0,0,-2,-1,0
109,False,0,0,0,0,29,-813,0.0,-7,-4,-4553,1,-5,3,2,0,0,0,0,0,-1,1,1
110,False,1,0,0,0,26,1222,0.1999999999999993,-33,-2,-2701,7,4,-3,3,0,0,0,0,0,-1,1,1
111,True,1,0,0,1,38,747,0.0,17,-17,1304,4,5,-8,0,0,0,0,0,0,1,-1,1
112,False,1,1,0,0,36,5885,0.40000000000000036,39,2,16165,9,16,6,2,1,0,0,1,0,0,-1,1
113,True,1,0,0,0,25,-2436,0.20000000000000107,16,-20,-1434,-1,-3,-1,-1,0,0,0,-1,0,-1,-1,0
114,False,0,1,0,0,30,2845,0.5999999999999996,-11,7,3205,6,5,-5,3,1,0,0,1,0,0,-1,1
115,False,1,0,0,0,30,3205,0.1999999999999993,9,6,6835,4,4,6,-5,0,0,0,0,0,-1,1,1
116,False,1,0,0,0,24,-100,-0.40000000000000036,-37,4,4381,3,5,29,-4,0,0,0,0,0,-1,1,1
117,True,0,1,0,1,22,9799,0.7999999999999989,-7,15,11154,20,18,-20,19,3,1,1,1,0,1,1,1
118,False,0,0,0,1,18,-10339,-1.0,-67,-22,-11767,-12,-16,-24,0,0,-1,0,-1,0,0,-1,0
119,True,1,0,0,0,30,1311,-0.20000000000000107,-7,-33,6524,5,12,13,2,0,0,-1,1,0,-2,-1,1
120,True,0,0,0,1,23,2976,0.0,34,0,2849,2,-1,-6,7,0,0,0,-1,0,1,1,1
121,False,0,1,0,0,30,2273,0.20000000000000107,23,1,11098,4,0,-12,3,1,0,1,-1,0,-1,1,1
122,True,0,0,0,1,24,1478,0.0,-20,35,3724,1,10,-64,0,-1,0,-1,0,0,1,1,1
123,True,1,1,0,1,17,6055,0.0,39,-8,12396,7,9,6,0,1,0,0,1,0,1,1,1
124,True,1,0,0,1,17,8229,0.7999999999999989,89,-4,10241,14,17,-7,9,0,0,0,0,0,1,-1,1
125,False,0,1,0,1,26,1571,-0.40000000000000036,37,-24,-8198,1,-1,-15,2,1,0,0,1,0,1,-1,1
126,False,0,0,0,0,28,628,0.40000000000000036,12,24,-2737,-6,-11,14,-1,0,0,0,0,0,-1,0,0
127,False,1,0,0,1,34,1924,0.1999999999999993,35,-19,6882,3,8,2,2,0,-1,0,0,0,1,-1,1
128,True,0,0,0,1,33,-84,0.0,26,-51,-257,1,4,-6,3,-1,0,-1,0,0,0,-1,1
129,True,0,0,0,1,25,735,-0.20000000000000107,31,-4,1512,-2,-8,-3,1,0,0,0,0,0,0,1,0
130,False,1,1,0,1,30,2451,-0.20000000000000107,-16,-20,2642,3,7,24,3,1,0,0,1,0,1,1,1
131,False,0,0,0,1,24,-782,-0.20000000000000107,-33,6,8851,3,5,-14,-1,0,0,0,0,0,2,1,1
132,True,1,1,0,1,22,3867,0.20000000000000107,-28,4,8384,11,23,4,1,1,0,0,1,0,2,-1,1
133,False,0,1,0,0,24,362,-0.20000000000000107,8,17,-3577,-4,-6,4,2,1,0,1,0,0,0,1,0
134,True,1,0,0,1,22,2183,0.40000000000000036,56,10,1823,6,3,-3,4,0,0,0,0,0,0,-1,1
135,False,0,0,0,0,17,-8461,-1.0,-52,-50,-6419,-11,-17,-44,-6,0,0,0,-1,0,-2,-1,0
136,True,1,0,0,1,42,-178,0.8000000000000007,18,-7,3381,0,-6,-13,6,1,0,1,-2,0,1,-1,0
137,True,1,1,0,0,32,2877,0.1999999999999993,64,2,8481,-1,-12,-13,-1,2,1,1,0,0,-2,1,0
138,False,0,0,0,0,22,-4225,-0.3999999999999986,7,-4,982,-9,-10,-11,5,0,0,0,0,0,-1,-1,0
139,False,1,0,0,0,30,-3353,0.0,-16,14,-4607,-2,-11,-10,1,0,-1,0,0,0,-1,-1,0
140,True,0,1,0,0,26,6021,0.40000000000000036,79,-4,3183,6,4,8,3,0,0,0,0,0,-1,1,1
141,False,0,0,0,0,33,-4839,-0.1999999999999993,24,-1,-1254,-5,-2,0,-4,0,0,0,-1,0,-1,-1,0
142,True,0,0,0,1,28,-925,0.20000000000000107,-11,-17,4607,0,7,-2,4,-1,0,-1,0,0,1,-1,0
143,False,0,0,0,0,24,618,-0.1999999999999993,27,-34,7680,0,3,0,2,0,0,0,0,0,-2,-1,0
144,False,1,0,0,1,34,2535,0.7999999999999989,70,1,8949,4,9,-14,8,0,0,0,0,0,1,-1,1
145,False,0,0,0,0,17,-11335,-1.0,-56,-22,-9025,-13,-15,-9,-2,-1,-2,-1,-1,0,-2,-1,0
146,False,1,0,0,1,35,-855,0.0,-16,-28,-1282,3,5,8,-3,0,0,0,-1,0,1,-1,1
147,False,1,0,0,1,31,1663,0.40000000000000036,-30,-8,5110,7,9,3,2,-1,0,-1,0,0,0,-1,1
148,True,1,1,0,1,22,4240,0.40000000000000036,8,8,3215,4,5,1,3,1,0,0,1,0,2,1,1
149,False,0,0,0,0,17,-14265,-1.8000000000000007,-103,-24,-6928,-17,-26,-6,-2,-1,-3,-1,-1,0,0,-1,0
150,False,0,0,0,0,24,-5953,-1.0,-66,-28,-5208,-9,-4,-3,2,-1,0,-1,0,0,-1,1,0
151,True,0,1,0,1,18,10691,1.0,46,21,7963,13,11,-178,-1,1,0,0,1,0,1,1,1
152,True,1,1,0,1,18,7009,1.0,69,5,12682,9,12,2,3,1,0,0,1,0,1,1,1
153,True,1,1,0,1,17,13209,1.6000000000000005,117,32,14280,14,14,-2,5,3,2,0,1,0,1,1,1
154,True,1,1,0,1,17,7487,1.0,70,-3,14176,7,10,6,1,2,2,0,0,0,1,1,1
155,False,0,0,0,0,28,-5349,-0.5999999999999996,-22,-10,-8623,-11,-12,-6,0,0,0,0,-1,0,-1,1,0
156,False,1,0,0,0,32,1229,-0.20000000000000107,-16,1,3091,1,4,12,0,0,0,0,-1,0,0,1,1
157,True,0,0,0,0,21,3819,0.40000000000000036,4,12,4800,6,12,0,5,0,0,0,0,0,-1,-1,1
158,False,1,0,0,0,18,-7902,-0.6000000000000014,-132,16,-8333,-8,-12,0,3,-1,-1,-1,-1,0,0,1,0
159,True,1,0,0,1,33,388,0.1999999999999993,-77,20,-2323,3,3,18,0,0,0,0,0,0,1,1,1
160,True,1,1,0,0,17,7882,1.1999999999999993,15,27,12086,14,12,0,0,0,1,-1,0,0,-1,1,1
161,False,1,0,0,0,24,-4162,-0.40000000000000036,-38,-24,-5408,-2,-3,-11,5,0,0,0,-1,0,-2,-1,0
162,True,1,1,0,1,24,5604,0.5999999999999996,14,28,4661,7,10,41,1,1,0,0,1,0,1,1,1
163,False,1,0,0,0,17,-7845,-0.7999999999999989,-86,-20,-14482,-10,-16,-9,-6,0,0,0,-1,0,-2,-1,0
164,False,0,0,0,0,17,-13944,-1.6000000000000014,-67,-29,-14126,-17,-21,-4,-3,-2,-1,-2,-1,0,-1,-1,0
165,False,0,0,0,0,23,-5702,-0.40000000000000036,-41,-18,-2511,-5,-2,55,2,-1,0,-1,0,0,-2,-1,0
166,False,1,0,0,0,24,-3679,-0.6000000000000014,-102,12,-6803,-8,-12,-4,-9,1,1,0,-1,0,0,1,0
167,False,1,0,0,1,36,-672,0.0,0,-24,-3129,1,0,-2,-1,0,0,0,0,0,1,-1,1
168,False,1,0,0,1,39,749,0.20000000000000107,-22,0,-935,1,-1,-10,7,0,0,-1,1,0,2,-1,1
169,True,1,0,0,1,30,2198,0.40000000000000036,42,0,3965,7,12,2,2,0,0,0,0,0,1,-1,1
170,False,1,0,0,0,27,-5745,-0.40000000000000036,1,-4,-9634,-10,-13,-21,-3,0,-1,0,0,0,-1,-1,0
171,True,1,1,0,1,23,143,-0.20000000000000107,-16,-23,4653,1,0,-7,-1,1,0,1,0,0,1,1,1
172,False,1,1,0,0,31,-335,-0.40000000000000036,-23,-32,-4216,-3,2,13,-9,1,0,1,0,0,-1,1,0
173,False,1,0,0,0,24,-3838,-0.7999999999999989,23,-28,-5131,-6,-12,16,-2,0,0,0,-1,0,-2,1,0
174,True,1,0,0,1,27,-472,0.0,7,-2,1369,0,7,-10,-2,-1,0,-1,0,0,2,-1,0
175,True,0,0,0,0,35,981,0.20000000000000107,24,15,-2455,3,-1,2,-5,1,0,1,-1,0,-1,1,1
176,True,1,0,0,1,23,5604,-0.1999999999999993,28,-36,11911,7,7,8,1,0,0,-1,1,0,2,1,1
177,True,0,0,0,1,31,-2977,-0.5999999999999996,-88,-8,-2138,-4,2,18,-5,-1,0,-1,0,0,0,-1,0
178,True,1,1,0,1,31,5342,0.1999999999999993,50,-5,6797,3,11,-24,5,2,0,1,1,0,1,1,1
179,True,0,1,0,1,35,1448,0.0,22,-13,-1070,-3,-7,-5,1,1,0,0,1,0,1,1,0
180,False,1,0,0,0,37,1913,0.1999999999999993,-29,18,-4277,4,1,-1,-3,0,0,0,0,0,0,1,1
181,True,0,0,0,1,28,-3881,-0.40000000000000036,-35,-14,-851,-1,1,3,1,-1,0,-1,-1,0,1,-1,0
182,True,1,1,0,0,25,292,-0.20000000000000107,-30,4,-595,-1,-4,-4,3,1,0,0,1,0,-1,1,0
183,True,0,1,0,1,41,3250,0.8000000000000007,-26,23,-1663,7,10,3,6,1,0,0,1,0,2,-1,1
184,True,1,0,0,1,25,1314,0.0,59,16,-2172,-2,-5,-20,0,0,0,0,0,0,1,-1,0
185,False,1,0,0,0,31,-1375,-0.5999999999999996,-45,-29,189,2,5,4,-1,0,-1,0,0,0,0,1,1
186,True,1,0,0,1,17,5578,0.7999999999999989,45,-48,6674,12,18,1,3,0,0,0,0,0,1,-1,1
187,True,1,1,0,1,18,11401,1.1999999999999993,80,27,12932,14,18,0,5,2,1,0,1,0,2,1,1
188,False,1,0,0,0,29,-2985,-0.5999999999999996,-57,-3,-7029,-5,-6,22,4,0,-1,0,0,0,0,1,0
189,True,1,0,0,0,22,5059,0.8000000000000007,61,31,6630,4,3,-2,2,0,0,0,0,0,-1,1,1
190,True,1,0,0,1,21,4605,0.1999999999999993,18,16,5803,4,8,-4,-4,0,0,0,0,0,2,1,1
191,False,1,0,0,0,27,-1106,-0.1999999999999993,19,5,3265,-1,-3,-15,2,0,0,0,0,0,-2,1,0
192,False,0,1,0,1,25,182,-0.1999999999999993,10,-12,-8811,-1,2,-44,3,1,0,0,1,0,2,-1,0
193,True,0,1,0,0,24,1374,-0.1999999999999993,8,-3,-3054,-1,-4,2,-3,0,0,0,-1,0,-2,1,0
194,True,1,1,0,0,19,10567,1.0,103,32,11929,11,15,10,-1,2,1,0,1,0,-1,1,1
195,True,0,0,0,0,29,-1662,-0.40000000000000036,-65,-8,-7245,2,2,-37,1,0,0,0,0,0,-1,1,1
196,False,0,0,0,0,34,-69,0.0,4,7,-2656,-2,-6,11,0,0,0,0,0,0,-1,1,0
197,True,1,1,0,0,22,5507,0.40000000000000036,23,-7,11015,6,23,28,-4,1,0,0,1,0,0,1,1
198,False,1,0,0,1,28,315,0.0,-58,-12,1563,5,9,88,17,-1,0,-1,0,0,1,-1,1
199,False,0,0,0,0,18,-8531,-0.40000000000000036,-71,-11,-9252,-5,-14,-8,-3,-2,0,-2,-1,0,-2,-1,0
200,False,0,0,0,1,23,-2380,-0.5999999999999996,-79,0,-634,0,2,5,-6,0,0,0,0,0,1,1,0
201,True,1,0,0,1,32,460,0.1999999999999993,23,-9,3878,-3,-4,8,8,0,0,0,0,0,0,1,0
202,True,0,0,0,1,23,756,0.0,-45,20,4728,4,-1,1,-4,-1,0,-1,-1,0,2,-1,1
203,True,1,1,0,0,33,4164,-0.1999999999999993,5,1,-7245,3,8,-2,4,1,0,0,1,0,-1,1,1
204,False,0,0,0,0,31,3036,0.40000000000000036,18,2,8287,2,7,6,0,0,0,0,0,0,0,1,1
205,True,0,1,0,1,22,3906,0.40000000000000036,-13,20,4779,4,-2,103,0,1,1,0,0,0,0,1,1
206,True,1,1,0,1,26,5590,0.1999999999999993,-40,4,4752,8,17,33,-1,1,0,1,0,0,2,1,1
207,True,0,1,0,1,17,6371,1.0,-15,45,4036,14,10,32,-1,2,1,0,1,0,1,1,1
208,True,0,0,0,1,26,6994,0.6000000000000014,50,26,4528,7,8,17,-7,2,1,-1,2,0,2,1,1
209,False,0,0,0,0,17,-7951,-1.0,-27,-28,-10868,-15,-14,2,-5,0,0,0,-1,0,-2,-1,0
210,True,0,0,0,0,32,-2699,-0.6000000000000014,-29,-14,-6607,-5,-17,-83,6,0,0,0,0,0,0,1,0
211,False,0,0,0,1,28,-3757,-0.3999999999999986,-14,-17,-4504,-6,-5,8,-5,0,-1,0,0,0,1,-1,0
212,False,0,0,0,0,20,-3759,-0.5999999999999996,-23,2,-10957,-6,-9,-2,3,0,0,0,-1,0,-1,0,0
213,True,1,1,0,0,40,2802,0.1999999999999993,-27,-5,2590,6,23,9,-3,1,0,0,1,0,0,1,1
214,True,1,1,0,1,25,3064,0.1999999999999993,-20,9,6018,4,8,-1,6,1,0,0,1,0,1,1,1
215,False,0,0,0,1,25,-7501,-0.5999999999999996,-57,25,-4738,-10,-11,-1,-6,0,0,0,-1,0,1,-1,0
216,True,0,0,0,1,35,-542,0.0,2,16,1424,1,1,0,7,0,-1,0,0,0,1,-1,1
217,False,1,0,0,0,17,-2623,-0.40000000000000036,-25,-9,-3977,-4,-4,6,2,0,0,0,0,0,-1,1,0
218,True,1,0,0,1,23,1257,0.20000000000000107,-2,15,-5845,-1,-1,-6,4,0,0,0,0,0,1,1,0
219,False,0,0,0,0,22,-3613,-0.40000000000000036,-19,13,-3818,-7,-12,-2,-7,1,0,1,-1,0,-1,1,0
220,False,0,0,0,1,28,-537,0.0,2,24,-2993,-2,-15,-7,5,1,1,0,-1,0,2,1,0
221,False,0,0,0,0,33,-952,0.40000000000000036,-4,-2,5640,5,8,6,-2,0,-1,0,0,0,0,-1,1
222,True,1,1,0,0,32,4483,1.0000000000000009,63,-2,3028,4,-8,3,-1,1,0,1,0,0,-1,1,1
223,True,1,1,0,1,22,7340,0.3999999999999986,60,20,17634,11,7,-25,24,1,0,0,0,0,1,1,1
