,match_id,first_timestamp,last_timestamp,location_x,location_y,location_z,player_id,team_name,player_name,weapon_name,weapon_drop,attack_count,real_attack_count,HeadShot,ArmShot,TorsoShot,PelvisShot,damage,HeadShot_damage,ArmShot_damage,TorsoShot_damage,PelvisShot_damage,total_groggy,groggy,HeadShot_groggy,ArmShot_groggy,TorsoShot_groggy,PelvisShot_groggy,avg_groggy_distance,total_kills,kills,HeadShot_kill,ArmShot_kill,TorsoShot_kill,PelvisShot_kill,avg_kill_distance
1456,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:30.948Z,2023-05-05T13:37:07.463Z,300301.65625,561629.625,388.3299865722656,SQ_TGLTN,SQ,TGLTN,M16A4,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1457,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:34.003Z,2023-05-05T13:40:18.748Z,534353.5625,236078.40625,224.3699951171875,DNW_Inonix,DNW,INONIX,Mk12,False,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1458,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:37.150Z,2023-05-05T13:36:38.482Z,335877.375,161021.515625,960.0900268554688,STK_Vegas,STK,VEGAS,Winchester,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1459,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:38.482Z,2023-05-05T13:36:37.149Z,335962.3125,161053.78125,960.0900268554688,STK_Vegas,STK,VEGAS,BerylM762,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1460,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:42.527Z,2023-05-05T13:41:06.006Z,337282.75,219826.921875,10627.16015625,STK_alow,STK,ALOW,HK416,False,72,3,0,1,0,2,67.61556434631348,0.0,19.615564346313477,0.0,48.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1461,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:42.825Z,2023-05-05T13:42:02.537Z,302929.0625,503021.625,1532.6500244140625,SQ_Shrimzy,SQ,SHRIMZY,BerylM762,True,64,9,2,2,5,0,36.17170715332031,0.0,7.131706237792969,29.040000915527344,0.0,1,0,0,0,0,0,636.7039184570312,2,1,0,1,0,0,973.0142415364584
1462,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:43.663Z,2023-05-05T13:36:50.361Z,295390.3125,505171.59375,1188.239990234375,SQ_M1ME,SQ,M1ME,VSS,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1463,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:45.125Z,2023-05-05T13:44:08.918Z,383191.59375,472925.09375,2321.77001953125,NAVI_ubah,NAVI,UBAH,Mk12,False,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1464,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:47.972Z,2023-05-05T13:38:59.642Z,120222.09375,530299.4375,1102.8699951171875,ACE_Myca,ACE,MYCA,AK47,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1465,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:48.425Z,2023-05-05T13:38:22.628Z,113042.5234375,343745.625,629.0599975585938,DAY_Flash,DAY,FLASH,Winchester,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1466,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:49.592Z,2023-05-05T13:40:41.652Z,301187.4375,130559.0,862.1500244140625,STK_penta,STK,PENTA,Mk12,False,8,1,0,0,1,0,31.405942916870117,0.0,0.0,31.405942916870117,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1467,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:50.359Z,2023-05-05T13:57:59.581Z,119924.5234375,530497.5,1074.8699951171875,ACE_Myca,ACE,MYCA,SKS,False,70,4,1,0,3,0,161.11657333374023,73.79119873046875,0.0,87.32537460327148,0.0,1,1,0,0,1,0,10331.5068359375,0,0,0,0,0,0,0.0
1468,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:50.362Z,2023-05-05T13:58:18.321Z,295400.0,502993.46875,1188.239990234375,SQ_M1ME,SQ,M1ME,Mk12,False,80,12,0,1,8,3,184.78184509277344,0.0,23.077220916748047,130.20462608337402,31.499998092651367,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1469,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:52.209Z,2023-05-05T13:42:28.581Z,158617.78125,464242.1875,1698.8900146484375,ACE_braex,ACE,BRAEX,Mk12,False,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1470,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:52.959Z,2023-05-05T13:55:10.331Z,539551.5,461419.375,597.9400024414062,GBL_Gyumin,GBL,GYUMIN,FNFal,False,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1471,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:54.163Z,2023-05-05T13:58:41.415Z,281000.5,558526.5,1344.469970703125,SQ_hwinn,SQ,HWINN,HK416,False,69,13,3,1,8,1,198.75296211242676,75.90296173095703,18.0,103.5,1.3500003814697266,3,3,2,0,0,1,1982.3320617675781,3,3,2,0,0,1,2001.407958984375
1472,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:56.681Z,2023-05-05T13:47:43.711Z,563304.3125,135498.9375,25678.439453125,GEN_Pio,GEN,PIO,FNFal,False,11,4,2,0,2,0,100.0,65.71078491210938,0.0,34.289215087890625,0.0,1,1,1,0,0,0,7834.828125,1,1,1,0,0,0,7774.35107421875
1473,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:36:57.080Z,2023-05-05T13:40:41.652Z,300871.375,131106.84375,862.1500244140625,STK_penta,STK,PENTA,HK416,False,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1474,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:00.529Z,2023-05-05T13:53:43.564Z,662186.625,89363.171875,2942.77001953125,GEN_DG98,GEN,DG98,HK416,False,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1475,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:03.559Z,2023-05-05T13:37:13.841Z,112044.25,343590.1875,657.0599975585938,DAY_Nourinz,DAY,NOURINZ,SCAR-L,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1476,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:04.472Z,2023-05-05T13:39:09.419Z,166695.828125,337303.15625,1551.1500244140625,Tian_LongSkr,Tian,LONGSKR,M24,True,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1477,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:05.482Z,2023-05-05T13:47:54.475Z,417985.125,328661.46875,749.5999755859375,4AM_CRAZY112,4AM,CRAZY112,FNFal,False,41,4,3,0,1,0,184.20757484436035,148.92757606506348,0.0,35.279998779296875,0.0,1,1,1,0,0,0,5073.04638671875,0,0,0,0,0,0,0.0
1478,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:05.959Z,2023-05-05T13:51:53.293Z,716840.9375,451284.90625,2091.989990234375,LG_Kickstart,LG,KICKSTART,Mk12,False,101,5,1,1,0,3,162.28499031066895,59.596431732177734,24.09261131286621,0.0,78.595947265625,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1479,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:07.464Z,2023-05-05T13:41:51.155Z,300209.90625,576496.8125,35.2400016784668,SQ_TGLTN,SQ,TGLTN,AK47,True,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1480,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:07.715Z,2023-05-05T13:50:07.931Z,510836.15625,500014.625,214.67999267578125,GBL_Glaz,GBL,GLAZ,FNFal,True,39,1,1,0,0,0,55.446495056152344,55.446495056152344,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1481,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:07.883Z,2023-05-05T13:37:39.324Z,132023.796875,350298.625,455.67999267578125,DAY_PuuChiwz,DAY,PUUCHIWZ,AK47,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1482,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:10.179Z,2023-05-05T13:37:33.289Z,300162.1875,578102.75,35.2400016784668,SQ_TGLTN,SQ,TGLTN,SKS,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1483,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:12.387Z,2023-05-05T13:58:18.321Z,298256.0,501741.125,1205.18994140625,SQ_M1ME,SQ,M1ME,HK416,False,68,1,0,0,1,0,24.0,0.0,0.0,24.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1484,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:13.389Z,2023-05-05T14:00:40.513Z,268522.78125,334725.3125,4487.14990234375,17_Lilghost,17,LILGHOST,HK416,False,44,9,1,3,5,0,192.19999885559082,42.29999923706055,57.60000038146973,92.29999923706055,0.0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,2824.66064453125
1485,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:13.842Z,2023-05-05T14:00:07.648Z,112781.7734375,343918.15625,1006.0700073242188,DAY_Nourinz,DAY,NOURINZ,BerylM762,False,74,2,1,0,1,0,82.15519142150879,61.9327278137207,0.0,20.222463607788086,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1486,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:14.921Z,2023-05-05T13:54:39.913Z,113001.96875,346309.4375,1349.1600341796875,DAY_Belmoth,DAY,BELMOTH,Mosin,True,77,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1487,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:16.664Z,2023-05-05T13:58:41.415Z,277708.21875,563858.9375,760.22998046875,SQ_hwinn,SQ,HWINN,Mk12,False,39,1,0,1,0,0,22.14739227294922,0.0,22.14739227294922,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1488,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:23.397Z,2023-05-05T13:47:35.452Z,207286.90625,288490.6875,1445.8499755859375,Tian_77owo,Tian,77OWO,Mini14,False,64,1,0,1,0,0,18.012001037597656,0.0,18.012001037597656,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1489,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:25.123Z,2023-05-05T13:38:22.005Z,80791.3515625,481653.96875,370.3299865722656,ACE_KILYAKAi,ACE,KILYAKAI,SKS,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1490,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:28.106Z,2023-05-05T13:57:11.589Z,157732.875,413285.625,2177.570068359375,ACE_ItzzChrizZ,ACE,ITZZCHRIZZ,ACE32,False,57,1,1,0,0,0,65.80308532714844,65.80308532714844,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1491,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:33.290Z,2023-05-05T13:58:01.480Z,303826.0625,577163.8125,35.2400016784668,SQ_TGLTN,SQ,TGLTN,Mk12,False,119,11,1,3,7,0,253.76268100738525,61.63894271850586,61.25703525543213,130.86670303344727,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1492,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:34.435Z,2023-05-05T13:39:53.228Z,79783.59375,482259.59375,370.3299865722656,ACE_KILYAKAi,ACE,KILYAKAI,Mk47Mutant,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1493,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:38.149Z,2023-05-05T13:56:53.508Z,267536.25,334571.71875,4487.14990234375,17_Xbei,17,XBEI,FNFal,True,203,5,2,0,3,0,199.73904037475586,129.89776229858398,0.0,69.84127807617188,0.0,1,1,1,0,0,0,9286.962890625,1,1,1,0,0,0,9342.2900390625
1494,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:38.902Z,2023-05-05T13:37:48.409Z,158273.8125,413017.28125,2517.570068359375,ACE_ItzzChrizZ,ACE,ITZZCHRIZZ,VSS,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1495,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:39.325Z,2023-05-05T13:48:31.765Z,128976.8828125,347497.375,429.3599853515625,DAY_PuuChiwz,DAY,PUUCHIWZ,SCAR-L,True,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1496,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:46.639Z,2023-05-05T13:57:43.532Z,128167.4765625,346612.15625,429.3599853515625,DAY_PuuChiwz,DAY,PUUCHIWZ,Mini14,True,69,4,2,0,2,0,172.22496032714844,140.18080139160156,0.0,32.044158935546875,0.0,1,1,1,0,0,0,8507.392578125,1,1,1,0,0,0,8507.392578125
1497,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:37:48.410Z,2023-05-05T13:57:11.589Z,157155.28125,413396.375,2517.570068359375,ACE_ItzzChrizZ,ACE,ITZZCHRIZZ,M24,False,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1498,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:01.385Z,2023-05-05T13:44:08.921Z,380527.90625,473801.375,2662.5400390625,NAVI_xmpl,NAVI,XMPL,SKS,False,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1499,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:05.737Z,2023-05-05T13:39:52.809Z,212553.234375,365760.8125,2048.330078125,CES_Himass,CES,HIMASS,BizonPP19,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1500,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:18.918Z,2023-05-05T13:47:54.472Z,317125.65625,358232.28125,893.969970703125,4AM_Xiaohaixxxx,4AM,XIAOHAIXXXX,HK416,False,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1501,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:22.005Z,2023-05-05T13:57:29.370Z,74314.84375,491070.375,350.1499938964844,ACE_KILYAKAi,ACE,KILYAKAI,Mk12,False,69,4,1,0,3,0,90.40660095214844,57.976112365722656,0.0,32.43048858642578,0.0,1,0,0,0,0,0,17656.046875,0,0,0,0,0,0,0.0
1502,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:22.629Z,2023-05-05T14:00:07.646Z,104121.6484375,324600.75,1449.469970703125,DAY_Flash,DAY,FLASH,Mini14,False,171,13,4,1,5,3,418.9130096435547,207.94204711914062,25.827775955200195,164.4287452697754,20.714441299438477,1,1,1,0,0,0,12500.611328125,0,0,0,0,0,0,0.0
1503,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:28.105Z,2023-05-05T13:55:19.664Z,103894.7734375,324367.03125,1449.469970703125,DAY_Flash,DAY,FLASH,ACE32,True,45,3,1,0,2,0,81.0,29.400001525878906,0.0,51.599998474121094,0.0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,643.0861206054688
1504,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:28.171Z,2023-05-05T13:46:21.859Z,313445.59375,357723.46875,964.02001953125,4AM_Summer,4AM,SUMMER,SKS,False,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1505,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:28.853Z,2023-05-05T13:40:15.107Z,507743.625,307950.40625,1226.4599609375,III_Vox,III,VOX,ACE32,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1506,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:38:59.643Z,2023-05-05T13:57:59.581Z,127347.09375,492086.875,773.3699951171875,ACE_Myca,ACE,MYCA,ACE32,False,17,1,0,1,0,0,22.766510009765625,0.0,22.766510009765625,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1507,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:39:09.419Z,2023-05-05T13:47:37.890Z,169397.140625,341060.46875,1163.1800537109375,Tian_LongSkr,Tian,LONGSKR,Mini14,False,119,5,3,0,2,0,213.98999977111816,165.0163230895996,0.0,48.973676681518555,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1508,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:39:23.765Z,2023-05-05T13:48:38.548Z,289793.875,264757.875,1663.3399658203125,TWIS_spyrro,TWIS,SPYRRO,BerylM762,False,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1509,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:39:52.810Z,2023-05-05T13:48:01.958Z,201047.265625,330974.875,3120.22998046875,CES_Himass,CES,HIMASS,BerylM762,False,108,14,1,2,9,2,173.9284439086914,8.920000076293945,39.599998474121094,101.69790077209473,23.71054458618164,1,1,1,0,0,0,2618.054931640625,2,2,1,0,0,1,2005.9262084960938
1510,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:39:53.228Z,2023-05-05T13:57:29.370Z,74613.1875,496975.46875,391.1499938964844,ACE_KILYAKAi,ACE,KILYAKAI,AK47,False,26,1,0,0,1,0,21.149999618530273,0.0,0.0,21.149999618530273,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1511,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:39:55.734Z,2023-05-05T13:57:09.423Z,244323.3125,281549.25,1099.7900390625,TWIS_Perfect1ks,TWIS,PERFECT1KS,BerylM762,False,58,3,1,0,2,0,104.04000091552734,51.150142669677734,0.0,52.88985824584961,0.0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,4891.8994140625
1512,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:39:55.837Z,2023-05-05T13:44:05.280Z,244368.78125,281235.25,1098.47998046875,TWIS_Lu,TWIS,LU,M249,True,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1513,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:40:00.508Z,2023-05-05T13:47:32.648Z,256236.90625,392479.96875,391.2300109863281,HOWL_RuerN,HOWL,RUERN,Groza,False,22,8,0,1,6,1,99.9999942779541,0.0,12.690000534057617,87.30999374389648,0.0,1,1,0,0,1,0,484.6069641113281,1,1,0,0,1,0,484.6069641113281
1514,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:40:11.205Z,2023-05-05T13:57:09.425Z,289796.375,264687.46875,1663.3399658203125,TWIS_BatulinS,TWIS,BATULINS,AK47,False,13,1,0,0,1,0,26.78999900817871,0.0,0.0,26.78999900817871,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1515,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:40:15.108Z,2023-05-05T13:56:51.625Z,424290.375,327953.0625,1083.52001953125,III_Vox,III,VOX,BerylM762,False,31,6,3,0,1,2,28.599998474121094,0.0,0.0,28.599998474121094,0.0,1,1,0,0,1,0,655.2388305664062,1,1,0,0,1,0,655.2388305664062
1516,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:41:51.155Z,2023-05-05T13:58:01.480Z,207761.046875,411653.125,181.38999938964844,SQ_TGLTN,SQ,TGLTN,HK416,False,82,3,0,0,3,0,50.14658546447754,0.0,0.0,50.14658546447754,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1517,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:42:02.538Z,2023-05-05T13:45:02.544Z,220395.15625,393476.75,198.75999450683594,SQ_Shrimzy,SQ,SHRIMZY,Kar98k,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1518,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:42:03.815Z,2023-05-05T13:42:02.537Z,220385.21875,393498.09375,198.75999450683594,SQ_Shrimzy,SQ,SHRIMZY,BerylM762,True,64,9,2,2,5,0,36.17170715332031,0.0,7.131706237792969,29.040000915527344,0.0,1,0,0,0,0,0,636.7039184570312,2,1,0,1,0,0,973.0142415364584
1519,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:43:55.559Z,2023-05-05T13:49:48.785Z,152515.0625,318410.4375,2881.6298828125,Tian_LinShu,Tian,LINSHU,FNFal,True,11,1,0,0,1,0,34.3936767578125,0.0,0.0,34.3936767578125,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1520,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:44:03.717Z,2023-05-05T13:49:25.318Z,152405.03125,318479.84375,2853.6298828125,Tian_LinShu,Tian,LINSHU,BerylM762,True,55,1,1,0,0,0,61.5459098815918,61.5459098815918,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1521,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:44:05.280Z,2023-05-05T13:55:37.366Z,194505.6875,300231.28125,1140.1500244140625,TWIS_Lu,TWIS,LU,ACE32,False,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1522,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:44:44.172Z,2023-05-05T13:57:14.839Z,178572.8125,304627.59375,1159.1500244140625,17_Xbei,17,XBEI,Winchester,True,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1523,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:44:48.827Z,2023-05-05T13:56:53.508Z,178573.84375,304716.0,1159.1500244140625,17_Xbei,17,XBEI,FNFal,True,203,5,2,0,3,0,199.73904037475586,129.89776229858398,0.0,69.84127807617188,0.0,1,1,1,0,0,0,9286.962890625,1,1,1,0,0,0,9342.2900390625
1524,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:44:55.190Z,2023-05-05T13:55:10.331Z,103520.703125,324636.34375,1099.469970703125,GBL_Gyumin,GBL,GYUMIN,BerylM762,False,62,16,2,3,6,5,85.79999732971191,62.03999710083008,23.760000228881836,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1525,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:45:02.544Z,2023-05-05T13:59:48.527Z,163920.5625,378902.46875,2505.719970703125,SQ_Shrimzy,SQ,SHRIMZY,SKS,False,78,3,1,0,2,0,133.00631713867188,70.09333801269531,0.0,62.91297912597656,0.0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,344.7868347167969
1526,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:45:22.575Z,2023-05-05T13:54:39.913Z,143542.515625,331825.1875,1496.780029296875,DAY_Belmoth,DAY,BELMOTH,Mosin,True,77,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1527,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:45:56.209Z,2023-05-05T13:55:31.341Z,157075.421875,293552.25,1490.52001953125,DNW_seoul,DNW,SEOUL,HK416,False,44,3,1,0,2,0,44.875789642333984,1.5712127685546875,0.0,43.3045768737793,0.0,1,1,1,0,0,0,3497.52294921875,1,1,1,0,0,0,3462.910888671875
1528,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:46:21.015Z,2023-05-05T13:48:01.955Z,219269.65625,329875.34375,12791.4296875,CES_Taikonn,CES,TAIKONN,BerylM762,False,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1529,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:46:21.865Z,2023-05-05T13:48:01.955Z,219279.40625,329879.3125,12791.490234375,CES_Taikonn,CES,TAIKONN,FNFal,False,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
1530,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:46:24.059Z,2023-05-05T13:47:57.232Z,219414.40625,329994.96875,12777.73046875,CES_YmCud,CES,YMCUD,ACE32,False,32,2,1,0,1,0,62.59557914733887,60.216548919677734,0.0,2.379030227661133,0.0,1,1,0,0,1,0,2351.55712890625,1,1,0,0,1,0,2351.55712890625
1531,cbe510b5-1317-4bfd-850e-2585c76eec19,2023-05-05T13:48:31.765Z,2023-05-05T13:57:41.143Z,143296.703125,332546.4375,1493.1500244140625,DAY_PuuChiwz,DAY,PUUCHIWZ,Thompson,True,29,9,3,0,6,0,8.247535705566406,0.0,0.0,8.247535705566406,0.0,1,1,0,0,1,0,1386.8673095703125,1,1,0,0,1,0,1386.8673095703125
